enrollment_id,student_id,course_id,enrollment_date,grade
5415,8422,6590,2023-03-17,B
5416,139,4785,2023-08-17,A
5417,5357,7260,2023-12-14,B
5418,6090,2388,2023-08-11,A
5419,4859,778,2023-01-17,A
5420,3192,3281,2023-04-17,A
5421,1060,2369,2023-02-09,B
5422,5077,6743,2023-02-16,A
5423,5479,839,2023-03-14,B
5424,8065,1524,2023-08-20,A
5425,2478,4738,2023-05-08,B
5426,6542,1526,2023-03-05,B
5427,3166,9524,2023-03-01,A
5428,5832,3040,2023-03-16,B
5429,3843,1045,2023-08-10,B
5430,5591,1952,2023-09-05,B
5431,6419,4865,2023-06-20,A
5432,8540,450,2023-04-25,A
5433,9100,106,2023-08-27,B
5434,9427,9668,2023-12-20,A
5435,6279,7518,2023-02-06,A
5436,9838,5528,2023-03-01,A
5437,5795,6875,2023-04-11,A
5438,631,195,2023-01-25,A
5439,6856,9822,2023-02-14,A
5440,542,3013,2023-08-19,B
5441,476,7903,2023-03-02,B
5442,9367,6657,2023-06-16,B
5443,4168,3009,2023-09-21,A
5444,786,2882,2023-10-09,A
5445,1863,4509,2023-04-13,A
5446,5358,3057,2023-01-20,B
5447,6732,3045,2023-06-22,B
5448,4917,6587,2023-02-27,A
5449,1227,2668,2023-01-04,A
5450,2481,1527,2023-12-15,B
5451,1332,7513,2023-08-14,B
5452,5843,3281,2023-02-02,A
5453,6017,6502,2023-07-13,A
5454,531,4314,2022-12-23,B
5455,4725,2835,2022-12-23,A
5456,7455,2804,2023-10-23,B
5457,4281,1863,2023-04-30,B
5458,4449,1925,2023-05-07,B
5459,9244,9371,2023-01-24,B
5460,107,8050,2022-12-25,B
5461,7674,1892,2023-05-02,B
5462,3271,6800,2023-07-23,A
5463,163,9175,2023-06-09,B
5464,851,6052,2023-03-16,A
5465,8713,2469,2023-05-10,A
5466,9442,6377,2023-08-15,B
5467,2669,7336,2023-02-09,A
5468,688,9420,2023-06-22,B
5469,9501,6740,2023-06-16,B
5470,3162,8563,2023-08-23,A
5471,4754,927,2023-12-09,B
5472,4304,4264,2023-02-19,B
5473,1014,7328,2023-08-13,B
5474,9205,8028,2023-09-21,B
5475,5114,9956,2023-07-13,A
5476,8328,4650,2023-02-24,B
5477,2123,8460,2023-05-20,A
5478,3530,4860,2023-08-09,A
5479,8700,1602,2023-10-14,A
5480,8023,5859,2023-06-15,B
5481,7058,9649,2023-04-08,B
5482,788,4744,2023-11-03,A
5483,8641,5583,2023-10-11,A
5484,17,495,2023-09-25,A
5485,5841,7341,2023-01-21,A
5486,1875,7721,2023-09-05,A
5487,9746,3517,2023-02-21,A
5488,834,648,2023-11-26,A
5489,6466,7124,2023-05-09,B
5490,9997,787,2023-07-31,B
5491,5012,2946,2023-01-03,B
5492,9104,6606,2023-05-28,B
5493,6700,7185,2023-05-24,B
5494,425,9378,2023-06-01,B
5495,2831,4350,2023-08-26,A
5496,6436,2452,2023-09-06,B
5497,8123,8429,2023-03-14,A
5498,4658,2497,2023-02-15,B
5499,9715,3432,2023-03-05,B
5500,4837,4857,2022-12-31,A
5501,2166,7935,2023-08-29,A
5502,893,8209,2023-02-20,B
5503,844,2662,2023-11-24,B
5504,7153,8073,2023-01-31,A
5505,4879,3431,2023-09-22,A
5506,3942,2811,2023-10-02,A
5507,6866,6199,2023-12-08,A
5508,5680,8282,2023-07-16,B
5509,1874,8382,2023-05-07,B
5510,2593,4089,2023-09-16,A
5511,7323,3420,2023-06-18,B
5512,1613,1857,2023-07-13,B
5513,9956,9803,2023-01-23,B
5514,4201,2019,2023-03-24,A
5515,4494,8289,2023-03-07,A
5516,888,9569,2023-06-16,B
5517,411,485,2023-11-09,A
5518,8914,1078,2023-02-10,B
5519,4059,296,2023-01-17,B
5520,205,4156,2023-12-16,B
5521,1290,1377,2023-09-04,A
5522,5651,5438,2023-12-14,A
5523,3679,3756,2023-03-15,B
5524,3994,7635,2023-05-10,B
5525,1729,4459,2023-04-07,A
5526,9495,983,2023-05-02,B
5527,6689,5857,2023-01-20,B
5528,4942,9153,2023-11-18,B
5529,3351,5053,2023-06-15,A
5530,8840,1518,2023-11-14,A
5531,706,1184,2023-08-06,B
5532,5893,3083,2023-03-15,B
5533,3944,1430,2023-06-11,A
5534,5503,643,2023-04-22,A
5535,7893,4658,2023-01-06,A
5536,1503,5318,2023-10-08,A
5537,5968,6515,2023-07-05,A
5538,5017,3668,2023-08-24,B
5539,7335,352,2022-12-31,B
5540,9328,3484,2023-01-12,B
5541,5336,6494,2023-05-01,A
5542,4688,5002,2023-11-18,B
5543,5770,9684,2023-11-12,B
5544,9138,6210,2023-08-12,B
5545,6853,5606,2023-03-25,A
5546,269,9733,2023-03-11,A
5547,6919,4294,2023-11-27,A
5548,1258,4254,2023-03-24,A
5549,1030,1044,2023-10-06,B
5550,1163,3285,2023-09-06,A
5551,5274,1924,2023-08-06,A
5552,4660,3669,2023-07-16,A
5553,975,2436,2023-01-19,B
5554,7018,8225,2023-12-20,B
5555,8126,3630,2023-08-07,B
5556,8555,8848,2023-02-12,B
5557,5971,830,2023-05-09,B
5558,4827,8006,2023-06-03,A
5559,1943,8562,2023-04-12,B
5560,5161,8141,2023-06-15,A
5561,2757,8732,2023-06-09,A
5562,7546,5502,2023-06-28,B
5563,4659,9728,2023-07-05,A
5564,6661,915,2023-07-08,A
5565,7291,5815,2023-04-04,B
5566,1194,289,2023-03-10,B
5567,8684,8053,2023-07-22,B
5568,1872,8652,2023-03-19,A
5569,8381,5119,2023-12-06,B
5570,3084,4763,2023-07-09,B
5571,8899,8946,2023-03-04,A
5572,2508,2576,2023-06-10,B
5573,9207,8868,2023-04-21,B
5574,4800,3024,2023-11-26,A
5575,432,8609,2023-10-20,A
5576,9282,7698,2023-11-29,A
5577,8644,2877,2023-02-17,A
5578,2813,3161,2023-03-29,B
5579,4626,1096,2023-10-25,A
5580,8786,9776,2023-09-21,A
5581,8828,4304,2023-06-22,A
5582,6235,4368,2023-08-30,A
5583,3405,9341,2023-04-30,A
5584,2668,55,2023-10-01,A
5585,9115,2020,2023-09-13,B
5586,266,8213,2023-12-13,B
5587,2678,3304,2023-02-16,A
5588,7061,7798,2023-03-13,B
5589,4743,6820,2022-12-27,B
5590,4870,7660,2023-08-10,B
5591,6230,4772,2023-06-17,A
5592,2162,6204,2023-07-10,A
5593,6675,1209,2023-05-17,B
5594,4308,2120,2023-03-17,A
5595,6998,8982,2023-08-02,A
5596,1344,8869,2023-12-11,A
5597,3831,4294,2022-12-23,B
5598,5046,4244,2023-05-14,B
5599,190,7883,2023-02-03,A
5600,6331,9936,2023-11-27,A
5601,6047,9371,2023-02-08,B
5602,1105,9178,2023-09-19,B
5603,8997,8951,2023-03-14,A
5604,6509,6664,2023-08-06,B
5605,3494,544,2023-10-02,B
5606,1062,6644,2023-12-21,A
5607,1103,4790,2023-11-29,B
5608,2240,4704,2023-04-18,B
5609,8968,5226,2023-01-20,A
5610,4560,1457,2023-08-13,A
5611,7434,6221,2023-02-04,B
5612,344,5666,2023-03-31,B
5613,5584,9432,2023-12-08,A
5614,7466,6116,2023-02-27,A
5615,8291,3751,2023-08-03,B
5616,9105,1077,2023-03-03,B
5617,1377,5533,2023-08-16,A
5618,4733,464,2023-03-01,B
5619,1706,888,2023-01-16,A
5620,1751,6925,2023-01-15,B
5621,2256,3059,2023-02-14,A
5622,1688,8078,2023-06-11,A
5623,6028,2934,2023-04-26,A
5624,818,1750,2023-05-07,B
5625,2241,2526,2023-05-21,A
5626,2117,4677,2023-04-10,A
5627,4579,9485,2023-08-10,B
5628,8886,4456,2023-05-31,A
5629,6821,9895,2023-01-28,B
5630,9846,3098,2023-05-19,A
5631,4454,884,2023-11-14,A
5632,9990,2055,2023-12-11,B
5633,5831,3110,2023-03-03,A
5634,627,251,2023-01-14,B
5635,2497,4109,2023-09-02,A
5636,5566,8991,2023-02-24,A
5637,6741,803,2023-08-06,B
5638,1313,6957,2023-11-22,A
5639,4223,1062,2023-09-17,A
5640,2110,533,2023-05-05,A
5641,1360,6580,2023-02-03,A
5642,5387,3820,2023-09-06,A
5643,7392,7231,2023-07-30,B
5644,9050,659,2023-05-12,B
5645,5280,172,2023-06-22,A
5646,7832,5424,2023-08-12,A
5647,8409,6473,2023-04-06,B
5648,9929,839,2023-07-15,B
5649,4361,3256,2023-08-28,B
5650,1442,8592,2023-02-10,B
5651,1073,3178,2023-09-16,A
5652,1070,3903,2023-05-06,B
5653,152,1319,2023-05-12,B
5654,5287,6208,2023-06-16,B
5655,837,2357,2023-01-18,B
5656,8639,5322,2023-11-27,B
5657,5376,4411,2023-05-20,B
5658,4160,1639,2023-05-28,A
5659,1130,4686,2023-12-21,B
5660,581,4483,2023-11-28,B
5661,7524,7898,2023-04-14,A
5662,3670,5701,2023-03-24,A
5663,9329,5557,2022-12-30,A
5664,2256,4282,2023-07-06,A
5665,7940,8575,2023-01-26,B
5666,560,4166,2023-01-22,A
5667,8834,4397,2023-06-05,A
5668,4642,555,2023-02-02,A
5669,6381,4145,2023-10-26,B
5670,2608,6630,2023-06-11,B
5671,7681,8212,2023-03-05,B
5672,3188,9596,2023-02-18,A
5673,1160,5959,2023-05-06,A
5674,9568,6730,2023-06-25,A
5675,7854,5653,2023-07-04,B
5676,8690,3767,2023-09-13,A
5677,4290,3902,2023-04-24,A
5678,7517,3127,2023-09-01,B
5679,853,6207,2023-02-16,A
5680,3395,5677,2023-02-26,A
5681,5261,4388,2023-05-12,B
5682,9561,4991,2023-05-08,B
5683,3080,6266,2023-10-07,A
5684,1962,4873,2023-02-16,B
5685,3429,3825,2023-02-03,A
5686,7081,7245,2023-06-24,A
5687,927,5108,2023-09-13,B
5688,4096,5052,2023-09-05,B
5689,9618,8966,2023-05-18,A
5690,7011,6089,2023-01-13,B
5691,5663,1982,2023-09-07,B
5692,4488,6491,2023-01-28,B
5693,451,5796,2023-03-19,A
5694,896,2209,2023-02-20,B
5695,734,8185,2023-02-07,B
5696,9096,8321,2023-07-18,B
5697,194,1081,2023-06-30,A
5698,9819,6527,2023-08-29,B
5699,1989,1032,2023-01-21,A
5700,6732,5074,2023-06-17,A
5701,7740,6741,2023-12-05,A
5702,9557,1177,2023-04-03,A
5703,1050,7634,2023-06-22,A
5704,5926,3036,2023-03-27,B
5705,7349,3009,2023-09-04,B
5706,735,5842,2023-04-11,B
5707,6507,20,2023-12-01,A
5708,2434,3665,2023-11-15,A
5709,7518,5240,2023-08-11,A
5710,1578,380,2023-04-05,A
5711,1992,5860,2023-08-23,B
5712,5241,9076,2023-01-04,A
5713,6254,8138,2023-10-13,B
5714,322,5947,2023-02-05,B
5715,3742,675,2023-10-05,B
5716,7175,9699,2023-04-12,B
5717,7858,2026,2023-04-27,B
5718,3871,9226,2023-07-11,A
5719,1001,270,2023-02-21,A
5720,9571,5090,2023-04-21,B
5721,1800,3799,2023-08-13,B
5722,2082,689,2023-04-04,A
5723,8021,8335,2023-03-20,A
5724,2467,3151,2023-02-21,A
5725,6491,5525,2023-02-28,A
5726,6449,9701,2023-01-22,B
5727,6005,9933,2023-10-23,B
5728,7295,1130,2023-08-07,B
5729,5804,2765,2023-05-02,A
5730,9587,6643,2023-07-13,A
5731,8281,4424,2023-04-01,A
5732,3733,9326,2023-06-07,B
5733,9592,426,2023-08-22,B
5734,7400,523,2023-12-07,A
5735,1235,4691,2023-01-01,A
5736,4115,6558,2023-12-06,A
5737,1373,9243,2023-10-07,A
5738,7464,9068,2023-09-06,B
5739,8858,1666,2023-10-19,A
5740,3637,6840,2023-08-24,B
5741,9752,987,2023-05-29,B
5742,104,4238,2023-11-20,A
5743,5727,3617,2023-11-19,A
5744,5683,7374,2022-12-29,B
5745,5426,6199,2023-07-03,A
5746,721,8688,2023-11-06,A
5747,7715,7652,2023-06-19,A
5748,7695,653,2023-12-16,B
5749,4192,4118,2023-03-05,B
5750,4498,9370,2023-08-22,B
5751,3222,139,2023-11-15,A
5752,552,8575,2023-11-08,A
5753,8226,9996,2023-06-12,B
5754,6664,3782,2023-01-31,A
5755,9432,7448,2023-01-30,A
5756,5082,8256,2023-05-16,B
5757,8914,8360,2023-06-21,A
5758,5825,8529,2023-06-17,A
5759,5780,8126,2023-08-24,A
5760,459,6098,2023-01-24,B
5761,9036,3351,2023-01-04,B
5762,1944,5190,2023-12-18,B
5763,4753,8701,2023-01-19,A
5764,2852,3909,2023-11-16,A
5765,3106,5884,2023-12-19,A
5766,4046,1614,2023-05-20,A
5767,6244,6798,2023-06-14,B
5768,3745,1010,2023-08-05,B
5769,8719,5499,2023-11-04,A
5770,6987,4330,2023-11-27,A
5771,227,9757,2023-03-02,A
5772,1926,5884,2023-08-12,A
5773,1907,7830,2023-08-19,A
5774,7967,8883,2023-12-04,B
5775,8067,2568,2023-02-10,B
5776,1491,1015,2023-12-01,B
5777,7989,69,2023-05-04,A
5778,9270,1308,2023-02-07,B
5779,2389,2799,2023-04-17,B
5780,8260,4050,2023-06-06,B
5781,9590,2351,2023-09-05,B
5782,341,8131,2023-01-05,A
5783,9950,8439,2023-09-28,B
5784,5034,5924,2023-07-11,A
5785,547,8273,2023-01-02,A
5786,9817,7694,2023-01-27,A
5787,2936,8691,2023-07-06,B
5788,1870,7860,2023-08-10,A
5789,3318,1955,2022-12-29,A
5790,6650,3591,2023-03-05,B
5791,2168,3135,2023-01-22,B
5792,4737,4336,2023-03-25,A
5793,9203,3055,2023-03-18,B
5794,2772,6401,2023-08-10,B
5795,5176,8131,2023-06-18,A
5796,829,416,2023-01-06,B
5797,4817,3926,2023-06-17,A
5798,5015,2745,2023-02-09,B
5799,9742,3245,2023-04-11,B
5800,5279,629,2023-03-31,A
5801,1328,2691,2023-01-11,B
5802,7958,1967,2023-05-19,A
5803,1688,6692,2023-02-19,A
5804,4333,5950,2023-04-20,B
5805,9250,8549,2023-06-23,B
5806,1650,269,2023-05-03,A
5807,6631,9665,2023-02-18,A
5808,511,3072,2023-08-05,B
5809,8064,597,2023-02-05,A
5810,4445,5735,2023-06-11,B
5811,1397,8538,2023-02-15,B
5812,8933,4003,2023-08-27,A
5813,695,1269,2023-07-20,B
5814,4675,902,2023-12-05,B
5815,7100,6371,2023-12-02,A
5816,6633,2187,2023-11-15,B
5817,9968,3995,2023-12-20,B
5818,1602,2925,2022-12-29,A
5819,2101,9574,2023-10-26,B
5820,789,6655,2023-11-19,A
5821,160,7066,2023-06-28,A
5822,750,4567,2023-12-01,B
5823,4306,3898,2023-04-27,A
5824,6088,6957,2023-04-28,A
5825,9132,439,2023-06-30,A
5826,9018,7039,2023-02-28,B
5827,3502,8756,2023-08-25,A
5828,623,2855,2023-09-26,A
5829,47,9880,2023-01-19,B
5830,5496,7515,2023-11-13,A
5831,1214,7383,2023-08-25,A
5832,1235,3543,2023-07-29,B
5833,5107,7250,2023-11-19,A
5834,1674,9693,2023-08-19,B
5835,305,7150,2023-06-29,A
5836,9067,7194,2023-02-05,A
5837,4995,8192,2023-05-18,B
5838,8601,7085,2023-01-05,B
5839,5420,6528,2023-05-04,A
5840,2371,4952,2023-03-18,A
5841,3932,9538,2023-05-21,A
5842,6597,415,2023-09-30,A
5843,3998,9479,2023-06-08,B
5844,6700,7751,2023-02-10,A
5845,4161,726,2023-11-11,A
5846,4352,1082,2023-09-28,B
5847,5559,2221,2023-07-14,B
5848,4118,4145,2023-02-20,B
5849,1960,1556,2023-10-14,A
5850,8457,7791,2023-08-14,A
5851,1988,6293,2023-06-05,B
5852,6646,7337,2023-04-20,A
5853,8369,6678,2023-02-23,A
5854,2057,6141,2023-07-10,A
5855,7582,5201,2023-08-25,A
5856,3721,6502,2023-11-03,B
5857,2080,8730,2023-03-27,A
5858,2009,7505,2023-10-29,A
5859,414,7120,2023-07-16,A
5860,9073,4078,2023-08-29,A
5861,8525,1805,2023-08-19,A
5862,8836,8665,2023-04-18,B
5863,9976,5624,2023-02-26,A
5864,5898,7202,2023-02-22,B
5865,4893,4562,2023-03-01,B
5866,419,1209,2023-07-01,A
5867,7167,4918,2023-09-01,A
5868,4207,8947,2023-10-06,A
5869,2289,267,2023-07-12,A
5870,4256,6688,2023-11-28,A
5871,4434,2300,2023-02-26,A
5872,5863,7039,2023-03-20,B
5873,1764,8068,2023-06-21,A
5874,50,7130,2023-06-05,B
5875,4054,1938,2023-03-23,A
5876,6474,6939,2023-06-13,B
5877,1949,3081,2023-01-08,B
5878,4054,4632,2023-11-16,A
5879,2502,9208,2023-02-14,B
5880,9643,3064,2023-05-03,A
5881,4638,4903,2023-12-01,B
5882,9647,3367,2023-03-09,B
5883,3109,7476,2023-03-04,B
5884,4963,1344,2023-10-17,B
5885,158,5396,2023-04-29,B
5886,2164,1814,2023-09-20,B
5887,9437,4888,2023-05-13,B
5888,1501,9571,2023-08-22,B
5889,168,6705,2023-09-03,A
5890,5877,4420,2023-07-12,B
5891,2024,2861,2023-02-25,A
5892,8198,3252,2023-10-23,B
5893,7811,3374,2023-08-19,B
5894,4965,3660,2023-08-20,B
5895,46,2067,2023-12-15,A
5896,3367,2458,2023-10-04,A
5897,1227,5462,2023-08-12,A
5898,7939,4397,2023-02-27,B
5899,3714,5638,2023-04-09,B
5900,514,7571,2023-05-06,B
5901,5349,170,2023-06-30,A
5902,3049,4776,2023-07-03,B
5903,2422,4141,2023-08-19,A
5904,3535,3363,2023-05-10,A
5905,6188,8046,2023-10-23,A
5906,5979,7307,2023-02-12,A
5907,9557,4574,2023-07-22,B
5908,3765,7006,2023-08-08,B
5909,7076,2412,2023-11-22,B
5910,2099,9741,2023-09-26,A
5911,6780,5503,2023-04-05,B
5912,5325,8510,2023-04-27,B
5913,7011,3010,2023-07-29,A
5914,3198,2842,2023-07-07,A
5915,8915,918,2023-03-11,B
5916,8755,4406,2023-05-26,B
5917,757,6952,2023-09-23,A
5918,419,7367,2023-06-02,B
5919,2168,3501,2023-11-16,A
5920,9469,3863,2023-11-19,A
5921,2020,1255,2023-12-15,B
5922,5848,7349,2023-01-21,A
5923,2126,8797,2023-03-20,A
5924,5354,1866,2023-08-25,A
5925,3944,7469,2023-06-04,B
5926,9167,420,2023-07-08,A
5927,4812,8900,2023-12-20,A
5928,7885,8579,2023-01-19,A
5929,4587,1551,2023-07-30,B
5930,4617,7124,2023-10-19,B
5931,2024,7722,2023-09-21,B
5932,17,1506,2023-03-25,A
5933,1944,1091,2023-01-05,A
5934,5353,2227,2023-06-20,B
5935,8316,5449,2023-09-30,B
5936,8773,8470,2023-05-17,A
5937,5558,3604,2023-11-03,B
5938,5570,83,2023-08-09,B
5939,207,6246,2023-11-30,A
5940,9702,5591,2023-02-02,B
5941,827,1706,2023-05-16,B
5942,7534,2257,2023-02-09,B
5943,7123,5716,2023-04-03,B
5944,2878,7686,2022-12-30,B
5945,184,3178,2023-06-11,B
5946,9796,7491,2023-03-03,B
5947,5059,1740,2023-08-16,A
5948,1451,36,2023-05-24,B
5949,7655,1192,2023-09-04,A
5950,8018,5885,2023-06-09,B
5951,9875,1784,2023-01-17,A
5952,7671,5024,2023-10-07,B
5953,1009,8644,2023-12-16,B
5954,4567,7746,2023-06-22,A
5955,4472,6622,2023-01-03,B
5956,3915,3779,2023-04-06,A
5957,564,9616,2023-05-03,A
5958,6291,2181,2023-10-09,A
5959,2002,9149,2023-01-01,A
5960,6983,1197,2023-06-22,A
5961,2804,9276,2023-03-07,A
5962,6122,4598,2023-07-07,B
5963,2739,5730,2023-12-07,A
5964,3560,2886,2023-08-08,A
5965,9206,5753,2023-11-11,B
5966,8964,9376,2022-12-23,A
5967,9041,9804,2023-10-14,A
5968,4645,3027,2023-11-09,B
5969,988,4185,2023-03-07,B
5970,2340,9967,2023-09-11,A
5971,2400,9494,2023-12-13,A
5972,3538,9078,2023-07-01,B
5973,8924,4666,2023-04-27,B
5974,4228,4805,2023-11-04,A
5975,7386,87,2023-02-24,A
5976,734,337,2023-01-10,B
5977,3520,8421,2023-10-27,A
5978,7674,982,2023-10-15,B
5979,6818,4597,2023-09-21,B
5980,6752,7148,2023-06-05,B
5981,3409,9129,2023-06-08,B
5982,2291,2326,2023-07-02,B
5983,9698,8115,2023-10-30,A
5984,814,4918,2023-10-05,B
5985,3496,9515,2023-04-08,B
5986,3180,5233,2023-04-25,B
5987,7248,3967,2023-03-02,B
5988,8465,6683,2023-03-05,A
5989,6211,892,2023-05-24,B
5990,4748,4405,2023-03-13,B
5991,5161,8697,2023-03-06,A
5992,5552,6026,2023-08-18,B
5993,6037,2308,2023-08-19,A
5994,782,3271,2023-07-29,A
5995,9153,5052,2023-03-13,A
5996,5878,7817,2023-10-31,A
5997,4637,1794,2023-06-21,B
5998,4373,2137,2023-03-21,A
5999,4320,7396,2023-07-29,B
6000,7476,3658,2023-05-23,B
6001,4097,5475,2023-06-20,B
6002,9664,1375,2023-03-10,B
6003,2776,8026,2023-10-18,A
6004,9221,1331,2023-01-28,A
6005,7861,6402,2023-02-18,A
6006,9329,7881,2023-11-01,A
6007,2974,4533,2023-08-08,B
6008,4298,6178,2023-03-06,A
6009,3190,1646,2023-02-09,B
6010,5796,3918,2023-10-03,B
6011,9675,603,2023-07-30,B
6012,8755,9335,2023-12-07,A
6013,9030,2989,2023-03-11,A
6014,7975,8951,2023-11-22,B
6015,3994,8077,2023-02-19,B
6016,3721,5245,2023-06-21,B
6017,2683,4693,2023-06-08,A
6018,8705,4557,2023-04-23,B
6019,8376,2847,2023-01-24,B
6020,7662,7316,2023-08-13,B
6021,9361,8713,2023-06-05,A
6022,9962,5960,2022-12-26,A
6023,8661,8268,2023-06-10,A
6024,3829,3203,2023-07-10,A
6025,1564,8730,2023-01-30,B
6026,6116,4787,2023-06-02,A
6027,1079,4693,2023-12-14,B
6028,4612,1880,2023-06-02,A
6029,4212,4516,2022-12-25,B
6030,1045,6697,2023-12-10,A
6031,7232,1188,2023-07-20,B
6032,5610,5039,2023-02-20,B
6033,8457,2151,2023-06-09,A
6034,6158,9404,2023-02-14,A
6035,6968,1275,2023-06-06,A
6036,1187,5378,2023-08-23,A
6037,2584,1375,2023-01-24,A
6038,54,5817,2023-01-31,B
6039,9036,3696,2023-11-02,B
6040,4723,6313,2023-03-28,B
6041,7994,5862,2023-06-11,B
6042,9240,9068,2023-03-19,A
6043,1604,5344,2023-10-14,A
6044,1782,8407,2023-04-22,B
6045,1042,543,2023-01-06,B
6046,2825,5169,2023-03-29,A
6047,4545,8738,2023-12-21,A
6048,111,8392,2023-10-24,A
6049,9850,415,2023-09-21,A
6050,9313,2432,2023-07-21,A
6051,6361,390,2023-09-09,A
6052,7266,6806,2023-10-02,A
6053,6965,2631,2023-10-01,A
6054,276,1145,2023-06-27,A
6055,487,9336,2023-06-15,B
6056,4697,9277,2023-09-30,A
6057,1314,5649,2023-07-18,A
6058,9988,6197,2023-11-15,B
6059,9508,7997,2023-10-30,A
6060,2130,745,2023-03-30,A
6061,192,7641,2023-03-19,B
6062,3238,512,2023-09-10,A
6063,4909,6477,2023-03-18,B
6064,1298,9929,2023-05-27,B
6065,7548,861,2023-10-23,B
6066,3649,1062,2023-07-16,B
6067,20,4235,2023-11-12,A
6068,1059,6646,2023-12-21,A
6069,1462,6337,2023-03-31,B
6070,5486,5005,2023-02-13,B
6071,3327,3222,2023-05-13,A
6072,6498,9561,2023-02-22,A
6073,9365,8251,2023-08-29,A
6074,5770,5697,2023-11-10,B
6075,404,5660,2023-04-08,B
6076,1042,9825,2023-05-18,A
6077,4566,1296,2023-09-12,A
6078,1738,8639,2023-03-06,A
6079,6021,8124,2023-09-20,B
6080,4375,6646,2023-12-19,A
6081,2624,1355,2023-02-01,A
6082,5530,6306,2023-06-25,B
6083,4055,2954,2023-09-19,A
6084,2944,2269,2023-09-22,B
6085,1229,8883,2023-11-26,B
6086,2790,2964,2023-05-01,A
6087,7381,6872,2023-10-03,A
6088,5669,6955,2023-03-14,B
6089,6549,8834,2023-07-10,B
6090,6992,6623,2023-10-05,A
6091,7686,5969,2023-04-19,B
6092,9794,875,2023-06-23,A
6093,6717,6568,2023-09-15,A
6094,597,1790,2023-04-05,A
6095,651,1978,2023-03-08,A
6096,4891,3238,2023-10-28,B
6097,4755,193,2023-04-22,A
6098,4491,3703,2023-06-22,A
6099,5315,4313,2023-05-31,B
6100,8983,9405,2023-12-20,A
6101,604,6520,2023-11-24,A
6102,9513,4438,2023-08-11,A
6103,3743,3899,2023-02-24,B
6104,3354,7879,2023-01-16,A
6105,7134,6591,2023-10-27,B
6106,5229,2219,2023-06-08,A
6107,5671,7218,2023-01-25,A
6108,1429,5946,2023-06-07,B
6109,589,4792,2023-10-04,B
6110,6300,1779,2022-12-23,A
6111,3189,2041,2023-11-29,B
6112,3378,5718,2023-02-17,B
6113,247,5865,2023-02-12,B
6114,870,8377,2023-01-18,A
6115,8329,7957,2023-06-30,A
6116,6156,453,2023-08-06,B
6117,6743,831,2023-08-01,B
6118,3933,8235,2023-01-14,A
6119,2716,7075,2023-04-03,A
6120,2877,9649,2023-01-06,B
6121,6775,6504,2023-10-03,A
6122,706,9155,2023-08-11,A
6123,3164,3336,2023-04-04,B
6124,8072,2578,2023-02-09,B
6125,2151,3850,2023-09-11,A
6126,3768,1544,2023-05-02,B
6127,8009,7690,2023-07-14,B
6128,1909,2440,2023-04-30,B
6129,5812,3920,2023-10-04,B
6130,8827,6938,2023-02-26,A
6131,6587,2199,2023-11-07,B
6132,4151,2044,2023-03-14,A
6133,162,2737,2023-08-28,B
6134,9260,2991,2023-04-05,B
6135,2993,4251,2023-09-30,B
6136,6283,5551,2023-01-31,B
6137,2667,9701,2023-12-04,A
6138,5584,7661,2023-10-27,A
6139,9228,1808,2023-11-03,A
6140,2696,9423,2023-01-27,B
6141,7196,5417,2023-06-05,A
6142,9707,4813,2023-06-25,A
6143,6577,2040,2023-12-05,B
6144,9659,9658,2023-01-17,B
6145,8,7272,2023-05-05,B
6146,304,1931,2023-02-06,B
6147,3401,3225,2023-05-20,B
6148,1861,9530,2023-10-08,A
6149,2557,7525,2022-12-24,B
6150,6155,9160,2023-03-30,B
6151,3980,2307,2023-01-06,A
6152,6456,9138,2023-05-06,A
6153,1949,7199,2023-12-17,B
6154,5296,9033,2023-01-18,B
6155,8613,5195,2023-12-18,B
6156,5039,9927,2023-07-11,A
6157,463,3906,2023-02-28,B
6158,515,5612,2023-04-29,B
6159,9153,8546,2023-06-13,A
6160,7721,6486,2023-01-18,B
6161,6596,2341,2023-10-14,A
6162,6988,7303,2023-06-03,B
6163,2575,5336,2023-01-30,B
6164,6992,8641,2023-10-02,B
6165,9420,1433,2023-01-31,A
6166,4440,1505,2023-07-22,B
6167,9902,3,2023-12-11,A
6168,6704,8944,2023-07-07,B
6169,7187,7328,2023-06-20,A
6170,1872,9090,2022-12-29,A
6171,9924,3968,2023-12-20,B
6172,1998,4666,2023-03-30,A
6173,1390,8911,2023-12-09,B
6174,4765,8275,2023-04-08,A
6175,1669,6594,2023-03-07,A
6176,6270,1252,2023-03-26,A
6177,5152,5255,2023-11-23,B
6178,9216,1075,2023-03-16,B
6179,3783,2745,2023-09-27,A
6180,1036,4285,2023-02-22,B
6181,8672,7186,2022-12-26,B
6182,316,7545,2023-04-19,A
6183,5925,5871,2023-10-26,A
6184,6667,2494,2023-09-23,A
6185,6851,9703,2023-03-07,A
6186,9642,6090,2023-10-28,B
6187,2195,2911,2023-03-07,A
6188,1684,5063,2023-12-13,B
6189,9769,515,2023-08-25,A
6190,4192,6559,2023-12-14,A
6191,6442,7948,2023-12-07,B
6192,9856,4625,2023-08-15,A
6193,8863,2593,2023-05-04,A
6194,1362,4518,2023-02-15,B
6195,9269,9479,2023-01-07,B
6196,8767,5314,2023-12-13,B
6197,6204,4813,2023-06-07,A
6198,7724,172,2023-03-17,B
6199,6546,8962,2023-06-17,B
