course_id,course_name,department_id,credits
5060,Course5060,4,3
5061,Course5061,4,4
5062,Course5062,1,4
5063,Course5063,4,3
5064,Course5064,3,4
5065,Course5065,4,2
5066,Course5066,3,2
5067,Course5067,1,3
5068,Course5068,2,2
5069,Course5069,1,2
5070,Course5070,2,4
5071,Course5071,4,2
5072,Course5072,1,2
5073,Course5073,4,2
5074,Course5074,4,2
5075,Course5075,4,4
5076,Course5076,4,3
5077,Course5077,3,2
5078,Course5078,2,4
5079,Course5079,3,4
5080,Course5080,4,2
5081,Course5081,4,3
5082,Course5082,1,3
5083,Course5083,1,3
5084,Course5084,1,4
5085,Course5085,2,3
5086,Course5086,1,2
5087,Course5087,1,3
5088,Course5088,1,4
5089,Course5089,4,2
5090,Course5090,2,4
5091,Course5091,3,4
5092,Course5092,1,4
5093,Course5093,1,4
5094,Course5094,3,4
5095,Course5095,4,4
5096,Course5096,1,3
5097,Course5097,4,2
5098,Course5098,2,2
5099,Course5099,4,2
5100,Course5100,2,3
5101,Course5101,1,2
5102,Course5102,2,2
5103,Course5103,4,2
5104,Course5104,3,2
5105,Course5105,2,4
5106,Course5106,3,2
5107,Course5107,2,4
5108,Course5108,1,2
5109,Course5109,4,2
5110,Course5110,3,2
5111,Course5111,4,3
5112,Course5112,3,2
5113,Course5113,4,3
5114,Course5114,1,3
5115,Course5115,2,2
5116,Course5116,3,4
5117,Course5117,2,2
5118,Course5118,2,4
5119,Course5119,4,4
5120,Course5120,2,2
5121,Course5121,3,2
5122,Course5122,1,2
5123,Course5123,2,3
5124,Course5124,3,2
5125,Course5125,1,3
5126,Course5126,1,4
5127,Course5127,2,4
5128,Course5128,1,3
5129,Course5129,4,4
5130,Course5130,3,3
5131,Course5131,1,2
5132,Course5132,3,4
5133,Course5133,1,4
5134,Course5134,3,4
5135,Course5135,1,2
5136,Course5136,1,4
5137,Course5137,4,2
5138,Course5138,1,3
5139,Course5139,2,3
5140,Course5140,4,4
5141,Course5141,2,2
5142,Course5142,4,4
5143,Course5143,2,3
5144,Course5144,3,2
5145,Course5145,4,4
5146,Course5146,3,4
5147,Course5147,2,3
5148,Course5148,2,4
5149,Course5149,1,3
5150,Course5150,3,3
5151,Course5151,3,4
5152,Course5152,4,4
5153,Course5153,4,4
5154,Course5154,4,2
5155,Course5155,4,4
5156,Course5156,1,3
5157,Course5157,4,3
5158,Course5158,2,4
5159,Course5159,1,2
5160,Course5160,4,3
5161,Course5161,2,4
5162,Course5162,3,4
5163,Course5163,2,2
5164,Course5164,4,4
5165,Course5165,4,3
5166,Course5166,4,2
5167,Course5167,2,3
5168,Course5168,2,3
5169,Course5169,4,3
5170,Course5170,1,2
5171,Course5171,4,4
5172,Course5172,4,3
5173,Course5173,3,2
5174,Course5174,2,2
5175,Course5175,1,2
5176,Course5176,2,2
5177,Course5177,2,3
5178,Course5178,2,3
5179,Course5179,3,3
5180,Course5180,4,3
5181,Course5181,4,3
5182,Course5182,4,2
5183,Course5183,1,4
5184,Course5184,2,3
5185,Course5185,1,4
5186,Course5186,1,2
5187,Course5187,2,2
5188,Course5188,3,4
5189,Course5189,3,4
5190,Course5190,2,2
5191,Course5191,2,2
5192,Course5192,1,2
5193,Course5193,4,3
5194,Course5194,1,4
5195,Course5195,1,3
5196,Course5196,3,4
5197,Course5197,1,2
5198,Course5198,2,3
5199,Course5199,1,4
5200,Course5200,1,4
5201,Course5201,2,3
5202,Course5202,4,3
5203,Course5203,1,3
5204,Course5204,3,3
5205,Course5205,1,2
5206,Course5206,4,4
5207,Course5207,2,4
5208,Course5208,1,3
5209,Course5209,1,3
5210,Course5210,2,4
5211,Course5211,2,2
5212,Course5212,3,2
5213,Course5213,1,4
5214,Course5214,2,2
5215,Course5215,2,4
5216,Course5216,1,3
5217,Course5217,2,3
5218,Course5218,2,4
5219,Course5219,3,4
5220,Course5220,2,3
5221,Course5221,3,4
5222,Course5222,1,2
5223,Course5223,2,4
5224,Course5224,4,2
5225,Course5225,3,2
5226,Course5226,1,3
5227,Course5227,3,4
5228,Course5228,2,4
5229,Course5229,2,2
5230,Course5230,1,4
5231,Course5231,4,3
5232,Course5232,2,4
5233,Course5233,4,2
5234,Course5234,2,3
5235,Course5235,3,4
5236,Course5236,2,2
5237,Course5237,3,3
5238,Course5238,4,3
5239,Course5239,4,2
5240,Course5240,1,3
5241,Course5241,2,3
5242,Course5242,2,4
5243,Course5243,1,2
5244,Course5244,2,3
5245,Course5245,1,2
5246,Course5246,1,3
5247,Course5247,3,4
5248,Course5248,2,4
5249,Course5249,1,4
5250,Course5250,3,4
5251,Course5251,2,3
5252,Course5252,4,3
5253,Course5253,3,2
5254,Course5254,3,4
5255,Course5255,4,2
5256,Course5256,2,4
5257,Course5257,1,4
5258,Course5258,3,3
5259,Course5259,2,4
5260,Course5260,2,3
5261,Course5261,2,2
5262,Course5262,1,4
5263,Course5263,4,2
5264,Course5264,1,2
5265,Course5265,1,3
5266,Course5266,2,4
5267,Course5267,1,2
5268,Course5268,1,2
5269,Course5269,4,3
5270,Course5270,4,2
5271,Course5271,2,4
5272,Course5272,3,4
5273,Course5273,3,3
5274,Course5274,1,2
5275,Course5275,2,4
5276,Course5276,4,2
5277,Course5277,4,4
5278,Course5278,2,3
5279,Course5279,1,4
5280,Course5280,3,2
5281,Course5281,1,2
5282,Course5282,3,2
5283,Course5283,1,2
5284,Course5284,3,2
5285,Course5285,2,4
5286,Course5286,1,2
5287,Course5287,3,3
5288,Course5288,4,3
5289,Course5289,1,2
5290,Course5290,4,3
5291,Course5291,3,4
5292,Course5292,4,2
5293,Course5293,1,3
5294,Course5294,4,2
5295,Course5295,2,3
5296,Course5296,3,4
5297,Course5297,1,4
5298,Course5298,2,2
5299,Course5299,1,4
5300,Course5300,1,3
5301,Course5301,3,3
5302,Course5302,2,4
5303,Course5303,3,2
5304,Course5304,2,3
5305,Course5305,2,4
5306,Course5306,2,3
5307,Course5307,3,4
5308,Course5308,2,4
5309,Course5309,4,4
5310,Course5310,3,2
5311,Course5311,2,2
5312,Course5312,2,3
5313,Course5313,2,4
5314,Course5314,2,4
5315,Course5315,4,4
5316,Course5316,1,4
5317,Course5317,3,4
5318,Course5318,3,4
5319,Course5319,3,3
5320,Course5320,2,4
5321,Course5321,2,2
5322,Course5322,4,2
5323,Course5323,3,3
5324,Course5324,3,3
5325,Course5325,2,3
5326,Course5326,2,3
5327,Course5327,3,4
5328,Course5328,1,2
5329,Course5329,1,4
5330,Course5330,1,4
5331,Course5331,1,3
5332,Course5332,1,3
5333,Course5333,2,4
5334,Course5334,2,2
5335,Course5335,3,2
5336,Course5336,4,4
5337,Course5337,3,3
5338,Course5338,4,2
5339,Course5339,4,4
5340,Course5340,1,3
5341,Course5341,1,3
5342,Course5342,3,4
5343,Course5343,3,3
5344,Course5344,4,2
5345,Course5345,3,4
5346,Course5346,1,2
5347,Course5347,1,3
5348,Course5348,4,4
5349,Course5349,1,4
5350,Course5350,3,3
5351,Course5351,2,4
5352,Course5352,2,4
5353,Course5353,4,2
5354,Course5354,1,2
5355,Course5355,4,4
5356,Course5356,3,2
5357,Course5357,3,2
5358,Course5358,1,2
5359,Course5359,1,4
5360,Course5360,1,2
5361,Course5361,3,4
5362,Course5362,3,2
5363,Course5363,3,2
5364,Course5364,3,4
5365,Course5365,1,2
5366,Course5366,1,4
5367,Course5367,2,3
5368,Course5368,2,2
5369,Course5369,3,2
5370,Course5370,4,2
5371,Course5371,1,2
5372,Course5372,3,2
5373,Course5373,1,3
5374,Course5374,4,2
5375,Course5375,2,2
5376,Course5376,2,2
5377,Course5377,4,4
5378,Course5378,2,2
5379,Course5379,4,4
5380,Course5380,2,3
5381,Course5381,3,2
5382,Course5382,2,3
5383,Course5383,3,2
5384,Course5384,3,4
5385,Course5385,1,2
5386,Course5386,4,4
5387,Course5387,1,4
5388,Course5388,1,2
5389,Course5389,1,4
5390,Course5390,1,3
5391,Course5391,2,2
5392,Course5392,1,4
5393,Course5393,3,3
5394,Course5394,1,2
5395,Course5395,1,3
5396,Course5396,3,2
5397,Course5397,2,4
5398,Course5398,1,2
5399,Course5399,4,4
5400,Course5400,2,3
5401,Course5401,2,2
5402,Course5402,4,2
5403,Course5403,1,3
5404,Course5404,2,3
5405,Course5405,1,3
5406,Course5406,4,2
5407,Course5407,4,4
5408,Course5408,2,3
5409,Course5409,4,2
5410,Course5410,2,2
5411,Course5411,1,3
5412,Course5412,3,4
5413,Course5413,3,4
5414,Course5414,1,2
5415,Course5415,4,3
5416,Course5416,1,2
5417,Course5417,1,4
5418,Course5418,4,2
5419,Course5419,4,4
5420,Course5420,1,3
5421,Course5421,1,3
5422,Course5422,2,3
5423,Course5423,2,2
5424,Course5424,1,2
5425,Course5425,3,3
5426,Course5426,2,2
5427,Course5427,4,3
5428,Course5428,3,4
5429,Course5429,2,2
5430,Course5430,1,2
5431,Course5431,3,3
5432,Course5432,2,4
5433,Course5433,1,4
5434,Course5434,4,3
5435,Course5435,4,2
5436,Course5436,1,4
5437,Course5437,2,4
5438,Course5438,1,4
5439,Course5439,3,2
5440,Course5440,4,2
5441,Course5441,2,2
5442,Course5442,2,2
5443,Course5443,3,2
5444,Course5444,3,4
5445,Course5445,2,2
5446,Course5446,2,2
5447,Course5447,1,2
5448,Course5448,3,2
5449,Course5449,2,4
5450,Course5450,3,3
5451,Course5451,1,2
5452,Course5452,1,4
5453,Course5453,1,3
5454,Course5454,3,4
5455,Course5455,2,4
5456,Course5456,3,2
5457,Course5457,1,3
5458,Course5458,1,4
5459,Course5459,3,3
5460,Course5460,3,3
5461,Course5461,3,2
5462,Course5462,3,3
5463,Course5463,1,2
5464,Course5464,2,3
5465,Course5465,2,3
5466,Course5466,2,4
5467,Course5467,1,3
5468,Course5468,2,4
5469,Course5469,2,4
5470,Course5470,3,2
5471,Course5471,1,2
5472,Course5472,4,2
5473,Course5473,2,4
5474,Course5474,4,3
5475,Course5475,4,3
5476,Course5476,2,2
5477,Course5477,3,2
5478,Course5478,3,3
5479,Course5479,4,3
5480,Course5480,2,2
5481,Course5481,4,2
5482,Course5482,4,3
5483,Course5483,1,3
5484,Course5484,3,4
5485,Course5485,1,2
5486,Course5486,1,2
5487,Course5487,1,4
5488,Course5488,2,4
5489,Course5489,1,2
5490,Course5490,3,4
5491,Course5491,2,3
5492,Course5492,2,4
5493,Course5493,1,3
5494,Course5494,4,2
5495,Course5495,2,3
5496,Course5496,1,2
5497,Course5497,4,2
5498,Course5498,2,3
5499,Course5499,4,2
5500,Course5500,4,4
5501,Course5501,1,2
5502,Course5502,4,3
5503,Course5503,3,2
5504,Course5504,2,4
5505,Course5505,2,4
5506,Course5506,4,4
5507,Course5507,3,2
5508,Course5508,4,2
5509,Course5509,4,4
5510,Course5510,2,3
5511,Course5511,2,3
5512,Course5512,1,4
5513,Course5513,4,3
5514,Course5514,4,3
5515,Course5515,1,4
5516,Course5516,2,2
5517,Course5517,3,4
5518,Course5518,1,4
5519,Course5519,3,3
5520,Course5520,3,3
5521,Course5521,4,3
5522,Course5522,2,4
5523,Course5523,3,4
5524,Course5524,2,4
5525,Course5525,1,3
5526,Course5526,1,2
5527,Course5527,4,2
5528,Course5528,3,3
5529,Course5529,3,4
5530,Course5530,1,3
5531,Course5531,2,4
5532,Course5532,3,2
5533,Course5533,2,3
5534,Course5534,1,4
5535,Course5535,2,2
5536,Course5536,4,2
5537,Course5537,4,4
5538,Course5538,4,2
5539,Course5539,1,3
5540,Course5540,1,3
5541,Course5541,1,3
5542,Course5542,4,2
5543,Course5543,2,2
5544,Course5544,4,3
5545,Course5545,3,2
5546,Course5546,2,4
5547,Course5547,3,2
5548,Course5548,3,4
5549,Course5549,2,2
5550,Course5550,1,2
5551,Course5551,4,2
5552,Course5552,3,2
5553,Course5553,4,2
5554,Course5554,4,2
5555,Course5555,2,2
5556,Course5556,3,3
5557,Course5557,1,2
5558,Course5558,3,4
5559,Course5559,1,4
5560,Course5560,4,2
5561,Course5561,2,3
5562,Course5562,4,2
5563,Course5563,1,3
5564,Course5564,2,4
5565,Course5565,1,3
5566,Course5566,1,4
5567,Course5567,3,3
5568,Course5568,3,4
5569,Course5569,1,3
5570,Course5570,4,4
5571,Course5571,1,2
5572,Course5572,2,3
5573,Course5573,2,3
5574,Course5574,4,4
5575,Course5575,4,4
5576,Course5576,2,2
5577,Course5577,4,4
5578,Course5578,1,3
5579,Course5579,3,4
5580,Course5580,1,4
5581,Course5581,1,2
5582,Course5582,4,2
5583,Course5583,2,2
5584,Course5584,1,4
5585,Course5585,2,2
5586,Course5586,1,4
5587,Course5587,1,2
5588,Course5588,2,2
5589,Course5589,2,4
5590,Course5590,4,3
5591,Course5591,2,4
5592,Course5592,2,4
5593,Course5593,4,4
5594,Course5594,1,4
5595,Course5595,1,2
5596,Course5596,3,2
5597,Course5597,1,4
5598,Course5598,1,3
5599,Course5599,2,2
5600,Course5600,1,4
5601,Course5601,1,4
5602,Course5602,1,2
5603,Course5603,4,2
5604,Course5604,3,4
5605,Course5605,3,2
5606,Course5606,2,2
5607,Course5607,2,3
5608,Course5608,3,2
5609,Course5609,3,4
5610,Course5610,2,3
5611,Course5611,3,2
5612,Course5612,1,2
5613,Course5613,4,2
5614,Course5614,1,3
5615,Course5615,4,2
5616,Course5616,3,4
5617,Course5617,1,2
5618,Course5618,2,3
5619,Course5619,2,3
5620,Course5620,4,2
5621,Course5621,4,3
5622,Course5622,3,3
5623,Course5623,3,4
5624,Course5624,1,2
5625,Course5625,3,4
5626,Course5626,2,3
5627,Course5627,1,4
5628,Course5628,2,2
5629,Course5629,3,3
5630,Course5630,3,4
5631,Course5631,3,2
5632,Course5632,3,2
5633,Course5633,2,3
5634,Course5634,4,4
5635,Course5635,3,3
5636,Course5636,1,3
5637,Course5637,4,3
5638,Course5638,1,3
5639,Course5639,2,4
5640,Course5640,1,2
5641,Course5641,3,3
5642,Course5642,3,4
5643,Course5643,1,2
5644,Course5644,2,4
5645,Course5645,2,3
5646,Course5646,4,4
5647,Course5647,4,2
5648,Course5648,3,3
5649,Course5649,1,3
5650,Course5650,4,4
5651,Course5651,1,4
5652,Course5652,4,2
5653,Course5653,2,3
5654,Course5654,3,3
5655,Course5655,1,2
5656,Course5656,2,2
5657,Course5657,4,3
5658,Course5658,1,3
5659,Course5659,1,3
5660,Course5660,1,2
5661,Course5661,4,3
5662,Course5662,3,3
5663,Course5663,4,4
5664,Course5664,3,4
5665,Course5665,3,4
5666,Course5666,2,4
5667,Course5667,1,4
5668,Course5668,1,4
5669,Course5669,2,3
5670,Course5670,1,4
5671,Course5671,2,3
5672,Course5672,4,2
5673,Course5673,3,4
5674,Course5674,3,2
5675,Course5675,1,3
5676,Course5676,1,4
5677,Course5677,2,2
5678,Course5678,4,3
5679,Course5679,2,4
5680,Course5680,2,3
5681,Course5681,1,2
5682,Course5682,3,2
5683,Course5683,3,2
5684,Course5684,1,3
5685,Course5685,1,3
5686,Course5686,1,4
5687,Course5687,3,4
5688,Course5688,3,4
5689,Course5689,2,4
5690,Course5690,2,4
5691,Course5691,2,3
5692,Course5692,2,3
5693,Course5693,2,4
5694,Course5694,1,4
5695,Course5695,4,2
5696,Course5696,2,3
5697,Course5697,1,4
5698,Course5698,2,4
5699,Course5699,3,4
5700,Course5700,2,3
5701,Course5701,4,3
5702,Course5702,2,3
5703,Course5703,2,4
5704,Course5704,4,3
5705,Course5705,1,2
5706,Course5706,4,4
5707,Course5707,4,3
5708,Course5708,2,2
5709,Course5709,1,4
5710,Course5710,1,4
5711,Course5711,4,4
5712,Course5712,1,3
5713,Course5713,4,4
5714,Course5714,2,3
5715,Course5715,1,4
5716,Course5716,1,2
5717,Course5717,3,3
5718,Course5718,4,2
5719,Course5719,1,2
5720,Course5720,2,4
5721,Course5721,3,4
5722,Course5722,4,4
5723,Course5723,2,3
5724,Course5724,2,2
5725,Course5725,3,2
5726,Course5726,3,3
5727,Course5727,1,2
5728,Course5728,1,3
5729,Course5729,3,4
5730,Course5730,4,3
5731,Course5731,2,3
5732,Course5732,3,3
5733,Course5733,3,4
5734,Course5734,4,4
5735,Course5735,1,3
5736,Course5736,4,4
5737,Course5737,1,2
5738,Course5738,1,2
5739,Course5739,3,4
5740,Course5740,3,3
5741,Course5741,2,2
5742,Course5742,1,2
5743,Course5743,4,3
5744,Course5744,3,3
5745,Course5745,2,3
5746,Course5746,2,2
5747,Course5747,4,2
5748,Course5748,2,3
5749,Course5749,3,3
5750,Course5750,1,2
5751,Course5751,4,4
5752,Course5752,1,2
5753,Course5753,4,2
5754,Course5754,4,2
5755,Course5755,3,4
5756,Course5756,4,3
5757,Course5757,1,4
5758,Course5758,4,4
5759,Course5759,1,3
5760,Course5760,3,2
5761,Course5761,4,3
5762,Course5762,2,2
5763,Course5763,3,2
5764,Course5764,2,2
5765,Course5765,3,4
5766,Course5766,3,4
5767,Course5767,3,3
5768,Course5768,4,3
5769,Course5769,4,3
5770,Course5770,1,2
5771,Course5771,2,3
5772,Course5772,1,4
5773,Course5773,3,3
5774,Course5774,2,3
5775,Course5775,2,2
5776,Course5776,1,3
5777,Course5777,2,2
5778,Course5778,3,2
5779,Course5779,3,3
5780,Course5780,4,4
5781,Course5781,3,3
5782,Course5782,1,4
5783,Course5783,2,3
5784,Course5784,1,3
5785,Course5785,1,2
5786,Course5786,4,2
5787,Course5787,4,2
5788,Course5788,1,2
5789,Course5789,4,3
5790,Course5790,1,2
5791,Course5791,4,2
5792,Course5792,1,2
5793,Course5793,1,2
5794,Course5794,4,3
5795,Course5795,3,2
5796,Course5796,1,4
5797,Course5797,2,4
5798,Course5798,1,3
5799,Course5799,4,3
5800,Course5800,3,2
5801,Course5801,2,2
5802,Course5802,1,4
5803,Course5803,3,3
5804,Course5804,2,2
5805,Course5805,4,3
5806,Course5806,2,2
5807,Course5807,4,3
5808,Course5808,1,4
5809,Course5809,4,2
5810,Course5810,3,2
5811,Course5811,1,4
5812,Course5812,2,3
5813,Course5813,4,4
5814,Course5814,1,2
5815,Course5815,1,4
5816,Course5816,4,4
5817,Course5817,3,4
5818,Course5818,3,2
5819,Course5819,3,2
5820,Course5820,3,4
5821,Course5821,3,4
5822,Course5822,3,3
5823,Course5823,2,3
5824,Course5824,3,2
5825,Course5825,4,3
5826,Course5826,2,3
5827,Course5827,3,4
5828,Course5828,4,2
5829,Course5829,3,2
5830,Course5830,4,3
5831,Course5831,1,4
5832,Course5832,4,3
5833,Course5833,1,3
5834,Course5834,2,3
5835,Course5835,4,3
5836,Course5836,3,4
5837,Course5837,3,2
5838,Course5838,4,2
5839,Course5839,3,2
5840,Course5840,4,2
5841,Course5841,2,4
5842,Course5842,4,2
5843,Course5843,4,4
5844,Course5844,1,4
5845,Course5845,3,4
5846,Course5846,4,3
5847,Course5847,1,2
5848,Course5848,3,4
5849,Course5849,2,3
5850,Course5850,4,4
5851,Course5851,2,3
5852,Course5852,1,4
5853,Course5853,1,2
5854,Course5854,2,4
5855,Course5855,2,3
5856,Course5856,2,2
5857,Course5857,2,3
5858,Course5858,4,2
5859,Course5859,2,4
5860,Course5860,3,4
5861,Course5861,4,3
5862,Course5862,2,4
5863,Course5863,3,2
5864,Course5864,2,4
5865,Course5865,4,4
5866,Course5866,1,2
5867,Course5867,2,3
5868,Course5868,3,4
5869,Course5869,1,2
5870,Course5870,4,4
5871,Course5871,3,2
5872,Course5872,2,2
5873,Course5873,2,3
5874,Course5874,3,4
5875,Course5875,4,3
5876,Course5876,3,3
5877,Course5877,3,3
5878,Course5878,1,3
5879,Course5879,2,2
5880,Course5880,3,3
5881,Course5881,4,2
5882,Course5882,2,2
5883,Course5883,2,2
5884,Course5884,3,2
5885,Course5885,1,4
5886,Course5886,3,3
5887,Course5887,4,4
5888,Course5888,1,2
5889,Course5889,4,4
5890,Course5890,2,2
5891,Course5891,1,2
5892,Course5892,4,3
5893,Course5893,1,4
5894,Course5894,1,3
5895,Course5895,4,4
5896,Course5896,1,3
5897,Course5897,3,4
5898,Course5898,4,2
5899,Course5899,3,2
5900,Course5900,2,4
5901,Course5901,2,2
5902,Course5902,2,4
5903,Course5903,1,2
5904,Course5904,4,2
5905,Course5905,3,3
5906,Course5906,1,2
5907,Course5907,1,4
5908,Course5908,1,3
5909,Course5909,2,2
5910,Course5910,2,2
5911,Course5911,2,3
5912,Course5912,1,3
5913,Course5913,3,4
5914,Course5914,3,3
5915,Course5915,3,4
5916,Course5916,2,4
5917,Course5917,1,2
5918,Course5918,4,2
5919,Course5919,3,2
5920,Course5920,4,2
5921,Course5921,3,3
5922,Course5922,4,4
5923,Course5923,2,3
5924,Course5924,4,3
5925,Course5925,3,3
5926,Course5926,3,2
5927,Course5927,2,2
5928,Course5928,4,3
5929,Course5929,4,2
5930,Course5930,1,4
5931,Course5931,1,3
5932,Course5932,2,4
5933,Course5933,4,3
5934,Course5934,1,3
5935,Course5935,4,2
5936,Course5936,4,2
5937,Course5937,2,4
5938,Course5938,1,3
5939,Course5939,2,3
5940,Course5940,2,4
5941,Course5941,4,4
5942,Course5942,3,4
5943,Course5943,3,2
5944,Course5944,3,2
5945,Course5945,3,2
5946,Course5946,4,2
5947,Course5947,4,4
5948,Course5948,1,4
5949,Course5949,1,3
5950,Course5950,1,3
5951,Course5951,4,2
5952,Course5952,4,4
5953,Course5953,4,4
5954,Course5954,4,3
5955,Course5955,4,4
5956,Course5956,3,4
5957,Course5957,4,2
5958,Course5958,2,4
5959,Course5959,3,3
5960,Course5960,1,3
5961,Course5961,1,4
5962,Course5962,1,3
5963,Course5963,4,3
5964,Course5964,3,3
5965,Course5965,4,2
5966,Course5966,1,4
5967,Course5967,2,4
5968,Course5968,4,2
5969,Course5969,3,2
5970,Course5970,4,2
5971,Course5971,2,2
5972,Course5972,2,3
5973,Course5973,1,4
5974,Course5974,4,3
5975,Course5975,4,3
5976,Course5976,2,4
5977,Course5977,2,4
5978,Course5978,3,2
5979,Course5979,4,2
5980,Course5980,3,3
5981,Course5981,3,4
5982,Course5982,3,3
5983,Course5983,3,2
5984,Course5984,3,3
5985,Course5985,1,4
5986,Course5986,1,4
5987,Course5987,3,4
5988,Course5988,3,4
5989,Course5989,4,4
5990,Course5990,1,3
5991,Course5991,1,2
5992,Course5992,4,4
5993,Course5993,4,2
5994,Course5994,1,3
5995,Course5995,1,2
5996,Course5996,1,4
5997,Course5997,2,2
5998,Course5998,2,2
5999,Course5999,2,4
6000,Course6000,4,4
6001,Course6001,4,2
6002,Course6002,4,4
6003,Course6003,3,2
6004,Course6004,2,2
6005,Course6005,3,4
6006,Course6006,3,3
6007,Course6007,4,2
6008,Course6008,4,2
6009,Course6009,1,3
6010,Course6010,2,2
6011,Course6011,1,3
6012,Course6012,2,3
6013,Course6013,2,4
6014,Course6014,4,2
6015,Course6015,3,4
6016,Course6016,3,4
6017,Course6017,3,4
6018,Course6018,1,2
6019,Course6019,1,3
6020,Course6020,3,2
6021,Course6021,4,2
6022,Course6022,3,3
6023,Course6023,4,4
6024,Course6024,1,3
6025,Course6025,3,3
6026,Course6026,3,4
6027,Course6027,2,3
6028,Course6028,2,3
6029,Course6029,1,2
6030,Course6030,3,4
6031,Course6031,1,2
6032,Course6032,3,4
6033,Course6033,4,4
6034,Course6034,1,4
6035,Course6035,3,2
6036,Course6036,4,4
6037,Course6037,3,4
6038,Course6038,4,2
6039,Course6039,4,2
6040,Course6040,3,4
6041,Course6041,2,4
6042,Course6042,2,4
6043,Course6043,4,4
6044,Course6044,4,2
6045,Course6045,2,4
6046,Course6046,3,2
6047,Course6047,2,2
6048,Course6048,1,4
6049,Course6049,1,3
6050,Course6050,3,2
6051,Course6051,3,2
6052,Course6052,2,4
6053,Course6053,4,2
6054,Course6054,4,4
6055,Course6055,1,4
6056,Course6056,1,3
6057,Course6057,3,4
6058,Course6058,4,4
6059,Course6059,4,3
6060,Course6060,1,3
6061,Course6061,1,2
6062,Course6062,2,4
6063,Course6063,4,4
6064,Course6064,1,3
6065,Course6065,4,4
6066,Course6066,4,4
6067,Course6067,1,4
6068,Course6068,3,2
6069,Course6069,3,4
6070,Course6070,3,3
6071,Course6071,1,2
6072,Course6072,2,4
6073,Course6073,3,3
6074,Course6074,3,2
6075,Course6075,4,3
6076,Course6076,4,2
6077,Course6077,3,3
6078,Course6078,3,4
6079,Course6079,4,2
6080,Course6080,3,3
6081,Course6081,1,2
6082,Course6082,4,3
6083,Course6083,4,4
6084,Course6084,2,2
6085,Course6085,3,3
6086,Course6086,4,2
6087,Course6087,3,2
6088,Course6088,2,2
6089,Course6089,4,2
6090,Course6090,2,2
6091,Course6091,2,2
6092,Course6092,2,4
6093,Course6093,3,4
6094,Course6094,1,3
6095,Course6095,3,2
6096,Course6096,2,4
6097,Course6097,2,3
6098,Course6098,4,4
6099,Course6099,3,2
6100,Course6100,3,4
6101,Course6101,4,2
6102,Course6102,4,4
6103,Course6103,4,3
6104,Course6104,3,3
6105,Course6105,2,2
6106,Course6106,3,4
6107,Course6107,4,4
6108,Course6108,4,4
6109,Course6109,3,2
6110,Course6110,3,4
6111,Course6111,2,4
6112,Course6112,2,4
6113,Course6113,3,4
6114,Course6114,4,4
6115,Course6115,4,3
6116,Course6116,4,4
6117,Course6117,2,4
6118,Course6118,4,2
6119,Course6119,3,3
6120,Course6120,3,2
6121,Course6121,4,3
6122,Course6122,4,3
6123,Course6123,2,2
6124,Course6124,4,3
6125,Course6125,2,2
6126,Course6126,2,2
6127,Course6127,3,4
6128,Course6128,1,2
6129,Course6129,4,4
6130,Course6130,3,4
6131,Course6131,3,4
6132,Course6132,2,2
6133,Course6133,2,4
6134,Course6134,1,3
6135,Course6135,4,3
6136,Course6136,3,3
6137,Course6137,2,3
6138,Course6138,3,4
6139,Course6139,4,4
6140,Course6140,3,4
6141,Course6141,1,2
6142,Course6142,4,2
6143,Course6143,2,2
6144,Course6144,2,4
6145,Course6145,4,3
6146,Course6146,3,3
6147,Course6147,1,2
6148,Course6148,3,4
6149,Course6149,2,2
6150,Course6150,2,3
6151,Course6151,4,4
6152,Course6152,4,3
6153,Course6153,2,4
6154,Course6154,1,4
6155,Course6155,1,2
6156,Course6156,2,2
6157,Course6157,2,2
6158,Course6158,1,4
6159,Course6159,1,3
6160,Course6160,2,3
6161,Course6161,4,4
6162,Course6162,3,2
6163,Course6163,4,2
6164,Course6164,4,3
6165,Course6165,4,2
6166,Course6166,1,3
6167,Course6167,4,4
6168,Course6168,4,2
6169,Course6169,1,2
6170,Course6170,2,3
6171,Course6171,4,3
6172,Course6172,3,2
6173,Course6173,1,2
6174,Course6174,3,4
6175,Course6175,2,4
6176,Course6176,3,2
6177,Course6177,2,4
6178,Course6178,1,2
6179,Course6179,4,4
6180,Course6180,1,2
6181,Course6181,3,2
6182,Course6182,3,3
6183,Course6183,4,2
6184,Course6184,4,3
6185,Course6185,2,3
6186,Course6186,3,2
6187,Course6187,3,4
6188,Course6188,4,2
6189,Course6189,3,4
6190,Course6190,1,2
6191,Course6191,3,2
6192,Course6192,1,4
6193,Course6193,2,2
6194,Course6194,1,4
6195,Course6195,3,4
6196,Course6196,3,3
6197,Course6197,1,2
6198,Course6198,1,2
6199,Course6199,4,4
6200,Course6200,4,3
6201,Course6201,3,2
6202,Course6202,3,2
6203,Course6203,3,2
6204,Course6204,2,3
6205,Course6205,1,2
6206,Course6206,4,3
6207,Course6207,4,3
6208,Course6208,1,3
6209,Course6209,3,4
6210,Course6210,3,3
6211,Course6211,4,3
6212,Course6212,2,3
6213,Course6213,3,4
6214,Course6214,1,2
6215,Course6215,4,4
6216,Course6216,4,3
6217,Course6217,2,2
6218,Course6218,2,4
6219,Course6219,4,3
6220,Course6220,3,2
6221,Course6221,3,4
6222,Course6222,2,4
6223,Course6223,1,3
6224,Course6224,3,3
